"time","outlook","currentValue","bestBid","bestOffer","buySideLiquidity","sellSideLiquitity","buySideDepth","sellSideDepth","buySideDepthNearTop","sellSideDepthNearTop","midPrice","lastTradedPrice"
"381","CrossedStable","3984","3999","0","8247","0","8247","0","8247","0","1999","3999"
"382","CrossedStable","3973","3999","0","8138","0","8138","0","8138","0","1999","3999"
"383","CrossedStable","3959","3999","0","8029","0","8029","0","8029","0","1999","3999"
"384","CrossedStable","3943","3999","0","7920","0","7920","0","7920","0","1999","3999"
"385","CrossedStable","3924","3999","0","7920","0","7920","0","7920","0","1999","3999"
"386","CrossedStable","3902","3999","0","7920","0","7920","0","7920","0","1999","3999"
"387","CrossedStable","3877","3999","0","7920","0","7920","0","7920","0","1999","3999"
"388","CrossedStable","3850","3999","0","7920","0","7920","0","7920","0","1999","3999"
"389","CrossedStable","3820","3999","0","7920","0","7920","0","7920","0","1999","3999"
"390","CrossedStable","3787","3999","0","7920","0","7920","0","7920","0","1999","3999"
"391","CrossedStable","3752","3999","0","7920","0","7920","0","7920","0","1999","3999"
"392","CrossedStable","3715","3999","0","7920","0","7920","0","7920","0","1999","3999"
"393","CrossedStable","3675","3999","0","7920","0","7920","0","7920","0","1999","3999"
"394","CrossedStable","3632","3999","0","7920","0","7920","0","7920","0","1999","3999"
"395","CrossedStable","3587","3999","0","5280","0","5280","0","5280","0","1999","3999"
"396","CrossedStable","3541","3999","0","2640","0","2640","0","2640","0","1999","3999"
"397","CrossedFalling","3491","0","0","0","0","0","0","0","0","0","3999"
"398","CrossedStable","3440","3491","0","0","0","0","0","0","0","1745","1745"
"399","CrossedRising","3387","3491","3491","33","72","0","72","0","72","3491","1745"
"400","CrossedRising","3332","3491","3491","5160","72","5160","72","5160","72","3491","3439"
"401","CrossedStable","3274","3491","0","5487","0","5487","0","5487","0","1745","3491"
"402","CrossedStable","3215","3491","0","5378","0","5378","0","5378","0","1745","3491"
"403","CrossedStable","3155","3491","0","5269","0","5269","0","5269","0","1745","3491"
"404","CrossedStable","3092","3491","0","5160","0","5160","0","5160","0","1745","3491"
"405","CrossedStable","3028","3491","0","5160","0","5160","0","5160","0","1745","3491"
"406","CrossedStable","2963","3491","0","5160","0","5160","0","5160","0","1745","3491"
"407","CrossedStable","2896","3491","0","5160","0","5160","0","5160","0","1745","3491"
"408","CrossedStable","2828","3491","0","5160","0","5160","0","5160","0","1745","3491"
"409","CrossedStable","2759","3491","0","5160","0","5160","0","5160","0","1745","3491"
"410","CrossedStable","2689","3491","0","5160","0","5160","0","5160","0","1745","3491"
"411","CrossedStable","2618","3491","0","5160","0","5160","0","5160","0","1745","3491"
"412","CrossedStable","2545","3491","0","5160","0","5160","0","5160","0","1745","3491"
"413","CrossedStable","2472","3491","0","5160","0","5160","0","5160","0","1745","3491"
"414","CrossedStable","2399","3491","0","5160","0","5160","0","5160","0","1745","3491"
"415","CrossedStable","2325","3491","0","3440","0","3440","0","3440","0","1745","3491"
"416","CrossedStable","2250","3491","0","1720","0","1720","0","1720","0","1745","3491"
"417","CrossedFalling","2175","0","0","0","0","0","0","0","0","0","3491"
"418","CrossedStable","2100","2175","0","0","0","0","0","0","0","1087","1087"
"419","CrossedRising","2025","2175","2175","33","72","0","72","0","72","2175","1087"
"420","CrossedRising","1949","2175","2175","5160","72","5160","72","5160","72","2175","2100"
"421","CrossedStable","1874","2175","0","5487","0","5487","0","5487","0","1087","2175"
"422","CrossedStable","1799","2175","0","5378","0","5378","0","5378","0","1087","2175"
"423","CrossedStable","1724","2175","0","5269","0","5269","0","5269","0","1087","2175"
"424","CrossedStable","1649","2175","0","5160","0","5160","0","5160","0","1087","2175"
"425","CrossedStable","1575","2175","0","5160","0","5160","0","5160","0","1087","2175"
"426","CrossedStable","1502","2175","0","5160","0","5160","0","5160","0","1087","2175"
"427","CrossedStable","1429","2175","0","5160","0","5160","0","5160","0","1087","2175"
"428","CrossedStable","1358","2175","0","5160","0","5160","0","5160","0","1087","2175"
"429","CrossedStable","1287","2175","0","5160","0","5160","0","5160","0","1087","2175"
"430","CrossedStable","1217","2175","0","5160","0","5160","0","5160","0","1087","2175"
"431","CrossedStable","1148","2175","0","5160","0","5160","0","5160","0","1087","2175"
"432","CrossedStable","1080","2175","0","5160","0","5160","0","5160","0","1087","2175"
"433","CrossedStable","1014","2175","0","5644","0","5160","0","5160","0","1087","2175"
"434","CrossedStable","949","2175","0","6128","0","5160","0","5160","0","1087","2175"
"435","CrossedStable","886","2175","0","6612","0","5160","0","5160","0","1087","2175"
"436","CrossedStable","824","2175","0","7096","0","5160","0","5160","0","1087","2175"
"437","CrossedStable","764","2175","0","7580","0","5160","0","5160","0","1087","2175"
"438","CrossedStable","705","2175","0","8064","0","5160","0","5160","0","1087","2175"
"439","CrossedStable","649","2175","0","8548","0","5160","0","5160","0","1087","2175"
"440","CrossedStable","594","2175","0","9032","0","5160","0","5160","0","1087","2175"
"441","CrossedStable","542","2175","0","9516","0","5160","0","5160","0","1087","2175"
"442","CrossedStable","491","2175","0","10000","0","5160","0","5160","0","1087","2175"
"443","CrossedStable","443","2175","0","10484","0","5160","0","5160","0","1087","2175"
"444","CrossedStable","396","2175","0","10968","0","5160","0","5160","0","1087","2175"
"445","CrossedStable","352","2175","0","11452","0","5160","0","5160","0","1087","2175"
"446","CrossedStable","311","2175","0","11936","0","5160","0","5160","0","1087","2175"
"447","CrossedStable","272","2175","0","12420","0","5160","0","5160","0","1087","2175"
"448","CrossedStable","235","2175","0","12904","0","5160","0","5160","0","1087","2175"
"449","CrossedStable","201","2175","0","13388","0","5160","0","5160","0","1087","2175"
"450","CrossedStable","169","2175","0","13872","0","5160","0","5160","0","1087","2175"
"451","CrossedStable","140","2175","0","14356","0","5160","0","5160","0","1087","2175"
"452","CrossedStable","114","2175","0","14840","0","5160","0","5160","0","1087","2175"
"453","CrossedStable","90","2175","0","15324","0","5160","0","5160","0","1087","2175"
"454","CrossedStable","69","2175","0","15808","0","5160","0","5160","0","1087","2175"
"455","CrossedStable","50","2175","0","16292","0","5160","0","5160","0","1087","2175"
"456","CrossedStable","35","2175","0","16776","0","5160","0","5160","0","1087","2175"
"457","CrossedStable","22","2175","0","17260","0","5160","0","5160","0","1087","2175"
"458","CrossedStable","12","2175","0","17744","0","5160","0","5160","0","1087","2175"
"459","CrossedStable","5","2175","0","18228","0","5160","0","5160","0","1087","2175"
"460","CrossedStable","1","2175","0","18712","0","5160","0","5160","0","1087","2175"
"461","CrossedRising","0","2175","0","19196","0","5160","0","5160","0","1087","2175"
"462","CrossedStable","1","2175","0","19680","0","5160","0","5160","0","1087","2175"
"463","CrossedStable","5","2175","0","20164","0","5160","0","5160","0","1087","2175"
"464","CrossedStable","12","2175","0","20648","0","5160","0","5160","0","1087","2175"
"465","CrossedStable","22","2175","0","21132","0","5160","0","5160","0","1087","2175"
"466","CrossedStable","35","2175","0","21616","0","5160","0","5160","0","1087","2175"
"467","CrossedStable","50","2175","0","22100","0","5160","0","5160","0","1087","2175"
"468","CrossedStable","69","2175","0","22584","0","5160","0","5160","0","1087","2175"
"469","CrossedStable","90","2175","0","23068","0","5160","0","5160","0","1087","2175"
"470","CrossedStable","114","2175","0","23552","0","5160","0","5160","0","1087","2175"
"471","CrossedStable","140","2175","0","24036","0","5160","0","5160","0","1087","2175"
"472","CrossedStable","169","2175","0","24520","0","5160","0","5160","0","1087","2175"
"473","CrossedStable","201","2175","0","25004","0","5160","0","5160","0","1087","2175"
"474","CrossedStable","235","2175","0","25488","0","5160","0","5160","0","1087","2175"
"475","CrossedStable","272","2175","0","25972","0","5160","0","5160","0","1087","2175"
"476","CrossedStable","311","2175","0","26456","0","5160","0","5160","0","1087","2175"
"477","CrossedStable","352","2175","0","26940","0","5160","0","5160","0","1087","2175"
"478","CrossedStable","396","2175","0","27424","0","5160","0","5160","0","1087","2175"
"479","CrossedStable","443","2175","0","27908","0","5160","0","5160","0","1087","2175"
"480","CrossedStable","491","2175","0","28392","0","5160","0","5160","0","1087","2175"
"481","CrossedStable","542","2175","0","28876","0","5160","0","5160","0","1087","2175"
"482","CrossedStable","594","2175","0","29360","0","5160","0","5160","0","1087","2175"
"483","CrossedStable","649","2175","0","29844","0","5160","0","5160","0","1087","2175"
"484","CrossedStable","705","2175","0","30328","0","5160","0","5160","0","1087","2175"
"485","CrossedStable","764","2175","0","30812","0","5160","0","5160","0","1087","2175"
"486","CrossedStable","824","2175","0","31296","0","5160","0","5160","0","1087","2175"
"487","CrossedStable","886","2175","0","31780","0","5160","0","5160","0","1087","2175"
"488","CrossedStable","949","2175","0","32264","0","5160","0","5160","0","1087","2175"
"489","CrossedStable","1014","2175","0","32748","0","5160","0","5160","0","1087","2175"
"490","CrossedStable","1080","2175","0","33232","0","5160","0","5160","0","1087","2175"
"491","CrossedStable","1148","2175","0","33716","0","5160","0","5160","0","1087","2175"
"492","CrossedStable","1217","2175","0","33716","0","5160","0","5160","0","1087","2175"
"493","CrossedStable","1287","2175","0","33716","0","5160","0","5160","0","1087","2175"
"494","CrossedStable","1358","2175","0","31996","0","3440","0","3440","0","1087","2175"
"495","CrossedStable","1429","2175","0","30276","0","1720","0","1720","0","1087","2175"
"496","CrossedFalling","1502","0","0","28556","0","28556","0","28556","0","0","2175"
"497","CrossedFalling","1575","1502","0","28556","0","0","0","0","0","751","751"
"498","CrossedFalling","1649","1575","0","28556","0","0","0","0","0","787","1538"
"499","CrossedFalling","1724","1649","0","28556","0","0","0","0","0","824","1612"
"500","CrossedFalling","1799","1724","0","28556","0","0","0","0","0","862","1686"
